clip_id,dataset_id,fold_r,split,soundscape,masker,smr_db,is_common_stimulus,audio_asset,video_asset,video_asset_id,start_s,end_s,licence_spdx,n_responses,mean_PAQ1_pleasant,mean_PAQ2_vibrant,mean_PAQ3_eventful,mean_PAQ4_chaotic,mean_PAQ5_annoying,mean_PAQ6_monotonous,mean_PAQ7_uneventful,mean_PAQ8_calm,mean_appropriate,mean_ISOPleasant,mean_ISOEventful,LAeq_dBA,loudness_N_sone,sharpness_S_acum,roughness_R_asper,fluctuation_strength_F_vacil,tonality_T_tu
ARAUS_000086,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,construction_00032.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,-0.03033,-0.133883,54.26,9.96,2.01,0.0205,0.00804,0.107
ARAUS_000087,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,construction_00032.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,1.0,1.0,1.0,4.0,5.0,1.0,5.0,1.0,1.0,-0.633883,-0.194544,52.35,9.01,1.88,0.0195,0.00729,0.103
ARAUS_000088,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,construction_00037.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,0.207107,-0.5,54.76,9.76,1.26,0.0313,0.0227,0.258
ARAUS_000089,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,construction_00037.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,1.0,-0.116117,-0.78033,51.26,7.9,1.19,0.0248,0.0125,0.163
ARAUS_000090,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,construction_00037.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,0.03033,-0.323223,49.53,7.08,1.15,0.0228,0.00784,0.109
ARAUS_000091,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,construction_00039.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.487437,-0.926777,51.73,8.47,1.27,0.0226,0.0105,0.0774
ARAUS_000092,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,construction_00039.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,0.25,-0.353553,50.53,7.77,1.22,0.022,0.00823,0.0895
ARAUS_000093,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,silence_00001.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,4,4.5,2.75,1.75,1.75,1.25,1.5,3.5,4.5,4.5,0.62944175,-0.29105325000000004,48.98,6.8,1.12,0.0224,0.00715,0.112
ARAUS_000094,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,silence_00001.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,4,3.75,1.5,1.0,1.0,1.5,4.75,4.75,4.5,4.0,0.25130075,-0.8825825,48.98,6.8,1.12,0.0224,0.00715,0.112
ARAUS_000095,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,silence_00001.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,3,3.6666666666666665,2.6666666666666665,2.0,1.3333333333333333,2.0,3.0,4.0,4.666666666666667,3.6666666666666665,0.39225899999999997,-0.47559233333333334,48.98,6.8,1.12,0.0224,0.00715,0.112
ARAUS_000096,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,silence_00001.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,4,4.25,2.25,1.75,1.0,1.25,2.75,2.75,4.5,4.25,0.53033,-0.39644674999999996,48.98,6.8,1.12,0.0224,0.00715,0.112
ARAUS_000097,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,silence_00001.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,4,4.5,2.25,1.25,1.5,1.5,4.0,4.75,4.5,4.0,0.40218925,-0.7102474999999999,48.98,6.8,1.12,0.0224,0.00715,0.112
ARAUS_000098,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00006.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,0.207107,-0.25,53.02,9.49,1.3,0.0233,0.00704,0.046
ARAUS_000099,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00006.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,3.0,1.0,1.0,4.0,3.0,4.0,4.0,0.31066,-0.43934,50.26,7.65,1.21,0.0222,0.00707,0.0797
ARAUS_000100,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00016.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,-0.292893,-0.5,56.53,10.2,1.1,0.0401,0.00783,0.134
ARAUS_000101,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00016.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,-0.5,0.0,50.82,7.53,1.11,0.0269,0.00692,0.102
ARAUS_000102,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00017.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,1.0,5.0,4.0,4.0,4.0,0.237437,-0.573223,54.9,9.46,1.22,0.0271,0.00969,0.0686
ARAUS_000103,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00017.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,3.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.56066,-0.853553,51.44,7.78,1.16,0.0247,0.00774,0.0935
ARAUS_000104,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00017.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,0.5,0.353553,50.36,7.33,1.15,0.0239,0.00726,0.102
ARAUS_000105,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00024.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,-0.146447,-0.353553,52.37,8.67,1.29,0.0222,0.00768,0.0843
ARAUS_000106,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00024.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,5.0,0.237437,-0.71967,50.05,7.4,1.2,0.0222,0.00723,0.1
ARAUS_000107,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00026.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,0.133883,-0.426777,51.87,8.52,1.31,0.0219,0.00709,0.0903
ARAUS_000108,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00026.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,0.383883,-0.926777,49.88,7.4,1.21,0.0221,0.00697,0.1
ARAUS_000109,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00026.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,0.323223,-0.073223,49.39,7.09,1.17,0.0224,0.00703,0.106
ARAUS_000110,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00029.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,0.383883,-0.573223,51.28,8.12,1.19,0.0234,0.00709,0.145
ARAUS_000111,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00029.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,0.03033,-0.426777,49.54,7.14,1.15,0.0225,0.00705,0.114
ARAUS_000112,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00034.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,3.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,0.03033,-0.21967,54.36,9.0,1.19,0.024,0.00763,0.0832
ARAUS_000113,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00034.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,2.0,1.0,2.0,4.0,5.0,4.0,5.0,0.207107,-0.75,50.07,7.25,1.14,0.023,0.00714,0.104
ARAUS_000114,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00037.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,0.03033,-0.176777,55.01,9.49,1.22,0.0255,0.0071,0.0765
ARAUS_000115,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,traffic_00037.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,0.353553,-0.25,49.58,7.06,1.14,0.0228,0.00713,0.106
ARAUS_000116,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00007.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,3.0,1.0,1.0,3.0,4.0,5.0,3.0,2.0,0.073223,-0.633883,53.65,9.31,1.55,0.0271,0.0167,0.0807
ARAUS_000117,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00007.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,3.0,0.53033,-0.573223,50.66,7.88,1.36,0.023,0.00964,0.0939
ARAUS_000118,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00017.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,1.0,1.0,2.0,3.0,5.0,4.0,2.0,0.28033,-0.78033,53.04,9.73,1.72,0.0196,0.00806,0.0754
ARAUS_000119,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00017.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,1.0,4.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,0.116117,-0.78033,49.67,7.51,1.37,0.0209,0.00716,0.0977
ARAUS_000120,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00023.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,0.457107,-0.292893,50.62,7.81,1.3,0.0217,0.00769,0.0964
ARAUS_000121,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00029.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,3.0,2.0,1.0,1.0,2.0,4.0,5.0,4.0,0.676777,-0.426777,50.52,7.93,1.35,0.0209,0.00703,0.0923
ARAUS_000122,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00031.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,3.0,1.0,1.0,2.0,4.0,5.0,5.0,4.0,0.426777,-0.78033,50.17,7.52,1.22,0.0225,0.00689,0.0991
ARAUS_000123,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00034.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,0.383883,-0.78033,49.79,7.48,1.33,0.0212,0.0069,0.0978
ARAUS_000124,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00036.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,4.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.633883,-0.78033,49.83,7.33,1.26,0.0221,0.0076,0.0994
ARAUS_000125,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00041.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,0.457107,-0.396447,54.05,9.61,1.31,0.0231,0.00708,0.0771
ARAUS_000126,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00041.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,3.0,1.0,2.0,4.0,2.0,5.0,5.0,0.457107,-0.335786,49.45,7.08,1.15,0.0223,0.00712,0.106
ARAUS_000127,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00047.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,0.176777,-0.426777,53.36,9.98,1.87,0.0179,0.00678,0.0713
ARAUS_000128,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00052.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,0.603553,-0.5,50.92,8.24,1.38,0.0213,0.00705,0.0872
ARAUS_000129,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00057.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,0.0,-0.353553,49.41,7.15,1.23,0.0219,0.00716,0.103
ARAUS_000130,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00066.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,4.0,3.0,1.0,1.0,4.0,4.0,5.0,5.0,0.603553,-0.396447,49.49,7.05,1.14,0.023,0.00745,0.107
ARAUS_000131,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00069.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,0.353553,0.0,51.81,8.74,1.73,0.0187,0.0148,0.0837
ARAUS_000132,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00069.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,4.0,1.0,2.0,1.0,4.0,4.0,5.0,4.0,0.53033,-0.53033,49.81,7.66,1.46,0.02,0.00891,0.0959
ARAUS_000133,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00071.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,0.03033,-0.21967,49.75,7.67,1.43,0.0202,0.00699,0.095
ARAUS_000134,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00074.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,0.176777,-0.426777,51.88,8.24,1.3,0.024,0.0145,0.089
ARAUS_000135,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00074.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,0.207107,-0.5,49.88,7.3,1.2,0.0226,0.00929,0.102
ARAUS_000136,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,water_00078.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,0.633883,-0.676777,49.31,7.16,1.25,0.0213,0.00703,0.103
ARAUS_000137,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00009.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,0.457107,-0.292893,52.93,7.98,1.08,0.0239,0.0126,0.354
ARAUS_000138,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00009.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,-0.426777,-0.073223,51.26,7.46,1.1,0.0231,0.0101,0.261
ARAUS_000139,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00014.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,1.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,-0.53033,0.073223,51.21,8.08,1.32,0.0254,0.00874,0.0981
ARAUS_000140,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00014.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.25,-0.146447,49.62,7.24,1.21,0.023,0.0074,0.105
ARAUS_000141,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00018.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,0.31066,-0.5,51.17,8.38,1.5,0.0211,0.00686,0.0862
ARAUS_000142,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00018.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,0.28033,-0.21967,49.52,7.28,1.29,0.0219,0.00699,0.101
ARAUS_000143,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00026.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,5.0,0.487437,-0.573223,53.38,9.64,1.48,0.0214,0.00697,0.0696
ARAUS_000144,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00026.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,3.0,0.207107,-0.853553,51.74,8.63,1.4,0.0213,0.007,0.0808
ARAUS_000145,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00026.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.487437,-0.926777,49.35,7.1,1.19,0.0221,0.00715,0.105
ARAUS_000146,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00027.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,-0.146447,-0.353553,53.37,9.19,1.15,0.0253,0.00739,0.0588
ARAUS_000147,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00027.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,0.426777,-0.78033,51.67,8.22,1.14,0.024,0.00713,0.076
ARAUS_000148,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00031.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,1.0,1.0,1.0,2.0,4.0,5.0,5.0,0.707107,-0.603553,51.77,8.72,1.57,0.0199,0.0071,0.0793
ARAUS_000149,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00031.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,0.676777,-0.116117,50.62,8.04,1.47,0.0203,0.00706,0.0882
ARAUS_000150,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00036.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,3.0,2.0,1.0,1.0,3.0,4.0,5.0,3.0,0.707107,-0.5,52.9,9.65,1.69,0.019,0.00706,0.0755
ARAUS_000151,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00036.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,1.0,1.0,2.0,5.0,4.0,4.0,4.0,0.207107,-0.75,51.37,8.71,1.58,0.019,0.00694,0.0838
ARAUS_000152,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00038.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,0.28033,-0.53033,54.96,10.1,1.25,0.025,0.00744,0.0519
ARAUS_000153,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00038.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,-0.207107,-0.5,51.4,8.04,1.19,0.0234,0.00715,0.0831
ARAUS_000154,ARAUS,1,train,R0005_segment_binaural_44100_1.wav,wind_00038.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,0.31066,-1.0,50.3,7.48,1.17,0.0229,0.00709,0.0944
ARAUS_000155,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00006.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,5.0,0.56066,-0.646447,52.21,8.15,1.08,0.0279,0.00933,0.137
ARAUS_000156,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00010.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,0.457107,-0.853553,55.46,9.5,1.45,0.032,0.0125,0.114
ARAUS_000157,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00010.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.414214,-1.0,53.36,8.84,1.31,0.0299,0.00943,0.109
ARAUS_000158,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00013.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,0.207107,-0.5,52.43,8.31,1.2,0.0277,0.00766,0.125
ARAUS_000159,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00014.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,4.0,2.0,2.0,1.0,3.0,4.0,5.0,5.0,0.707107,-0.353553,55.78,8.81,1.24,0.0368,0.0262,0.197
ARAUS_000160,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00019.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,4.0,2.0,1.0,1.0,4.0,4.0,5.0,5.0,0.707107,-0.5,52.08,8.13,1.08,0.028,0.00849,0.118
ARAUS_000161,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00025.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,0.176777,0.28033,52.44,8.24,1.09,0.0277,0.0128,0.145
ARAUS_000162,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00028.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,0.207107,-0.646447,54.12,8.59,1.14,0.0288,0.0229,0.111
ARAUS_000163,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00028.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,0.207107,-0.292893,53.32,8.45,1.13,0.0284,0.0195,0.109
ARAUS_000164,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00035.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,0.073223,-0.426777,55.56,8.62,1.09,0.0346,0.123,0.11
ARAUS_000165,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00040.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,0.28033,-0.426777,54.12,8.74,1.16,0.0275,0.0377,0.193
ARAUS_000166,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00044.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,5.0,0.176777,-0.46967,54.04,8.68,1.14,0.0312,0.0363,0.145
ARAUS_000167,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00044.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,0.487437,-0.71967,52.63,8.34,1.1,0.0286,0.018,0.126
ARAUS_000168,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00047.wav,6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,0.926777,0.237437,52.33,8.23,1.08,0.0277,0.0109,0.144
ARAUS_000169,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00048.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,0.56066,-0.853553,54.14,8.4,1.1,0.0283,0.012,0.18
ARAUS_000170,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00055.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,0.5,0.0,53.4,8.43,1.1,0.0271,0.0304,0.306
ARAUS_000171,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00055.wav,0,False,,R0005_360,R0005_360,0.0,30.0,Other,1,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,0.353553,-0.353553,52.4,8.24,1.09,0.0275,0.0185,0.233
ARAUS_000172,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00059.wav,-3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,2.0,3.0,1.0,2.0,2.0,4.0,5.0,5.0,0.603553,-0.396447,52.94,8.47,1.12,0.0275,0.0307,0.14
ARAUS_000173,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00059.wav,3,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,1.0,2.0,1.0,1.0,4.0,4.0,5.0,3.0,0.487437,-0.71967,52.22,8.23,1.09,0.0277,0.0139,0.121
ARAUS_000174,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00078.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,0.414214,-1.0,53.53,8.4,1.11,0.0287,0.0209,0.183
ARAUS_000175,ARAUS,1,train,R0005_segment_binaural_44100_2.wav,bird_00079.wav,-6,False,,R0005_360,R0005_360,0.0,30.0,Other,1,3.0,4.0,1.0,3.0,5.0,3.0,5.0,4.0,1.0,-0.06066,-0.414214,53.74,8.67,1.15,0.0299,0.0328,0.124
