response_id,clip_id,participant_id,fold_r,stimulus_index,time_taken_s,is_attention,language,age,gender,PAQ1_pleasant,PAQ2_vibrant,PAQ3_eventful,PAQ4_chaotic,PAQ5_annoying,PAQ6_monotonous,PAQ7_uneventful,PAQ8_calm,appropriate,ISOPleasant,ISOEventful,LAeq_dBA,loudness_N_sone,sharpness_S_acum,roughness_R_asper,fluctuation_strength_F_vacil,tonality_T_tu
ARAUS_ARAUS_00003_S38,ARAUS_010481,ARAUS_00003,3,38,38.672,0,0,26,1,2,3,4,4,4,1,2,1,2,-0.28033,0.573223,66.04,18.1,1.41,0.0484,0.0563,0.0934
ARAUS_ARAUS_00003_S39,ARAUS_012369,ARAUS_00003,3,39,51.816,0,0,26,1,3,2,3,3,3,3,3,3,5,-0.073223,-0.073223,60.33,12.3,1.36,0.0357,0.0192,0.0984
ARAUS_ARAUS_00003_S40,ARAUS_010120,ARAUS_00003,3,40,50.599,0,0,26,1,3,2,2,1,3,3,4,3,3,0.073223,-0.426777,49.98,6.51,1.06,0.0237,0.0112,0.105
ARAUS_ARAUS_00003_S41,ARAUS_012805,ARAUS_00003,3,41,50.792,0,0,26,1,4,4,4,2,2,1,2,3,4,0.5,0.353553,67.09,19.1,1.08,0.0445,0.0988,0.719
ARAUS_ARAUS_00003_S42,ARAUS_013209,ARAUS_00003,3,42,53.056,0,0,26,1,3,3,4,4,4,2,2,2,4,-0.176777,0.426777,61.39,13.6,1.17,0.0339,0.0153,0.375
ARAUS_ARAUS_00003_S43,ARAUS_011838,ARAUS_00003,3,43,54.72,0,0,26,1,2,2,4,3,5,1,2,1,3,-0.383883,0.426777,69.12,21.8,0.976,0.0455,0.0139,0.255
ARAUS_ARAUS_00003_S44,ARAUS_011361,ARAUS_00003,3,44,51.449,0,0,26,1,2,3,4,4,3,2,2,2,2,-0.176777,0.426777,65.7,21.3,1.37,0.0309,0.00993,0.335
ARAUS_ARAUS_00003_S45,ARAUS_000003,ARAUS_00003,-1,45,61.407,0,0,26,1,3,4,4,3,2,1,2,2,3,0.25,0.5,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00004_S01,ARAUS_000004,ARAUS_00004,-1,1,56.542,0,0,26,0,4,4,4,4,3,2,2,2,4,0.103553,0.5,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00004_S02,ARAUS_015193,ARAUS_00004,4,2,51.735,0,0,26,0,4,3,1,2,2,5,4,4,4,0.207107,-0.603553,59.63,14.0,1.19,0.0307,0.0124,0.0412
ARAUS_ARAUS_00004_S03,ARAUS_016525,ARAUS_00004,4,3,58.584,0,0,26,0,2,2,2,2,3,4,5,4,4,-0.103553,-0.603553,58.77,13.5,1.36,0.0275,0.00974,0.0433
ARAUS_ARAUS_00004_S04,ARAUS_013798,ARAUS_00004,4,4,50.199,0,0,26,0,4,3,2,2,1,4,4,5,5,0.457107,-0.5,63.97,17.5,1.36,0.0316,0.0103,0.15
ARAUS_ARAUS_00004_S05,ARAUS_016483,ARAUS_00004,4,5,73.312,0,0,26,0,3,3,2,2,2,5,4,4,3,0.103553,-0.5,58.34,12.6,1.21,0.0302,0.01,0.0608
ARAUS_ARAUS_00004_S06,ARAUS_013805,ARAUS_00004,4,6,130.569,0,0,26,0,3,2,2,2,4,4,4,3,2,-0.176777,-0.426777,63.11,19.1,1.68,0.0265,0.00953,0.0911
ARAUS_ARAUS_00004_S07,ARAUS_015116,ARAUS_00004,4,7,50.319,0,0,26,0,2,2,2,2,4,4,4,4,1,-0.207107,-0.5,60.04,15.5,1.63,0.0251,0.00861,0.024
ARAUS_ARAUS_00004_S08,ARAUS_016064,ARAUS_00004,4,8,51.624,0,0,26,0,2,4,2,2,4,4,3,2,3,-0.207107,-0.103553,69.55,23.5,1.34,0.0446,0.0255,0.164
ARAUS_ARAUS_00004_S09,ARAUS_013387,ARAUS_00004,4,9,60.551,0,0,26,0,3,4,2,2,2,4,3,4,4,0.25,-0.25,63.86,18.0,1.29,0.036,0.0129,0.119
ARAUS_ARAUS_00004_S10,ARAUS_017416,ARAUS_00004,4,10,57.064,0,0,26,0,2,3,3,2,4,4,4,4,3,-0.133883,-0.323223,56.72,9.34,1.24,0.0251,0.025,0.295
ARAUS_ARAUS_00004_S11,ARAUS_014009,ARAUS_00004,4,11,48.111,0,0,26,0,4,2,2,2,2,4,4,4,4,0.207107,-0.5,63.14,17.7,1.24,0.0326,0.0103,0.126
ARAUS_ARAUS_00004_S12,ARAUS_015295,ARAUS_00004,4,12,56.399,0,0,26,0,2,4,4,4,4,4,2,2,4,-0.353553,0.353553,68.6,25.4,1.69,0.0305,0.0126,0.136
ARAUS_ARAUS_00004_S13,ARAUS_014515,ARAUS_00004,4,13,56.798,0,0,26,0,4,2,4,2,2,4,2,4,4,0.207107,-0.085786,56.18,11.2,1.89,0.018,0.0103,0.0722
ARAUS_ARAUS_00004_S14,ARAUS_014988,ARAUS_00004,4,14,51.226,0,0,26,0,4,2,2,2,2,4,4,4,5,0.207107,-0.5,51.44,8.06,1.01,0.0246,0.0109,0.092
ARAUS_ARAUS_00004_S15,ARAUS_016599,ARAUS_00004,4,15,60.336,0,0,26,0,3,2,2,2,3,5,4,4,3,-0.073223,-0.573223,59.94,14.6,1.39,0.0268,0.00972,0.0341
ARAUS_ARAUS_00004_S16,ARAUS_000004,ARAUS_00004,-1,16,52.8,1,0,26,0,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00004_S17,ARAUS_014911,ARAUS_00004,4,17,47.08,0,0,26,0,5,2,2,2,1,4,4,5,5,0.487437,-0.573223,54.76,10.3,1.18,0.0263,0.00864,0.0926
ARAUS_ARAUS_00004_S18,ARAUS_014854,ARAUS_00004,4,18,55.784,0,0,26,0,2,2,4,2,5,3,2,2,2,-0.383883,0.133883,67.83,24.0,1.81,0.0272,0.0257,0.234
ARAUS_ARAUS_00004_S19,ARAUS_014526,ARAUS_00004,4,19,56.032,0,0,26,0,3,3,4,2,4,4,2,3,3,-0.103553,0.06066,59.63,13.6,1.75,0.0252,0.00946,0.0778
ARAUS_ARAUS_00004_S20,ARAUS_015453,ARAUS_00004,4,20,48.759,0,0,26,0,1,2,2,2,5,4,4,2,4,-0.56066,-0.353553,66.34,20.6,1.61,0.0295,0.00959,0.12
ARAUS_ARAUS_00004_S21,ARAUS_015810,ARAUS_00004,4,21,52.983,0,0,26,0,3,3,4,4,5,3,2,2,1,-0.353553,0.353553,64.28,15.4,1.79,0.0258,0.0315,0.317
ARAUS_ARAUS_00004_S22,ARAUS_016468,ARAUS_00004,4,22,49.135,0,0,26,0,2,3,2,2,4,4,4,4,3,-0.133883,-0.426777,58.69,13.1,1.23,0.0289,0.00991,0.0492
ARAUS_ARAUS_00004_S23,ARAUS_015799,ARAUS_00004,4,23,50.095,0,0,26,0,2,3,2,4,5,4,4,2,1,-0.53033,-0.133883,60.5,14.4,1.71,0.0236,0.0181,0.205
ARAUS_ARAUS_00004_S24,ARAUS_016097,ARAUS_00004,4,24,48.6,0,0,26,0,1,3,2,4,5,4,4,1,5,-0.707107,-0.06066,70.57,27.5,1.37,0.0433,0.0179,0.265
ARAUS_ARAUS_00004_S25,ARAUS_017649,ARAUS_00004,4,25,44.137,0,0,26,0,3,3,2,2,3,4,4,3,4,0.0,-0.353553,66.3,19.5,1.26,0.0379,0.011,0.0975
ARAUS_ARAUS_00004_S26,ARAUS_017660,ARAUS_00004,4,26,50.056,0,0,26,0,2,3,4,4,5,4,2,2,1,-0.53033,0.28033,67.67,22.5,1.7,0.0331,0.0151,0.0602
ARAUS_ARAUS_00004_S27,ARAUS_015448,ARAUS_00004,4,27,50.055,0,0,26,0,1,3,3,3,4,4,3,2,4,-0.457107,0.0,68.02,23.7,1.7,0.0307,0.0122,0.118
ARAUS_ARAUS_00004_S28,ARAUS_017039,ARAUS_00004,4,28,48.783,0,0,26,0,4,3,2,2,3,4,4,4,4,0.176777,-0.426777,57.42,10.7,1.27,0.0246,0.0246,0.164
ARAUS_ARAUS_00004_S29,ARAUS_014705,ARAUS_00004,4,29,53.4,0,0,26,0,1,2,4,2,5,4,4,1,2,-0.633883,-0.073223,67.33,22.0,1.96,0.0247,0.031,0.591
ARAUS_ARAUS_00004_S30,ARAUS_013642,ARAUS_00004,4,30,56.185,0,0,26,0,4,3,2,2,1,4,4,5,5,0.457107,-0.5,51.75,7.97,1.29,0.0232,0.0203,0.086
ARAUS_ARAUS_00004_S31,ARAUS_014576,ARAUS_00004,4,31,47.456,0,0,26,0,4,3,2,2,2,3,4,4,4,0.353553,-0.353553,56.96,11.1,1.96,0.017,0.0144,0.0497
ARAUS_ARAUS_00004_S32,ARAUS_014653,ARAUS_00004,4,32,67.384,0,0,26,0,4,3,2,2,3,4,4,4,2,0.176777,-0.426777,57.99,12.6,1.85,0.021,0.007,0.0187
ARAUS_ARAUS_00004_S33,ARAUS_017596,ARAUS_00004,4,33,56.28,0,0,26,0,2,3,2,3,4,4,4,4,1,-0.207107,-0.353553,64.25,15.8,1.16,0.0405,0.026,0.206
ARAUS_ARAUS_00004_S34,ARAUS_015766,ARAUS_00004,4,34,61.328,0,0,26,0,2,3,4,4,5,4,2,2,1,-0.53033,0.28033,65.24,18.9,1.69,0.0301,0.0163,0.0858
ARAUS_ARAUS_00004_S35,ARAUS_017056,ARAUS_00004,4,35,65.575,0,0,26,0,4,3,2,3,2,4,4,4,4,0.207107,-0.353553,56.89,9.76,1.25,0.0251,0.0297,0.192
ARAUS_ARAUS_00004_S36,ARAUS_016640,ARAUS_00004,4,36,58.447,0,0,26,0,4,3,2,2,2,4,4,4,4,0.28033,-0.426777,57.48,10.4,1.18,0.0325,0.023,0.155
ARAUS_ARAUS_00004_S37,ARAUS_013811,ARAUS_00004,4,37,51.081,0,0,26,0,2,3,2,2,4,4,4,2,2,-0.28033,-0.28033,60.82,14.8,1.26,0.0348,0.0156,0.173
ARAUS_ARAUS_00004_S38,ARAUS_013674,ARAUS_00004,4,38,47.215,0,0,26,0,2,3,2,2,4,4,4,4,3,-0.133883,-0.426777,54.07,9.66,1.24,0.0246,0.00833,0.0977
ARAUS_ARAUS_00004_S39,ARAUS_016495,ARAUS_00004,4,39,51.944,0,0,26,0,3,3,4,2,4,4,4,4,2,-0.03033,-0.21967,61.38,15.0,1.28,0.0309,0.00995,0.058
ARAUS_ARAUS_00004_S40,ARAUS_017619,ARAUS_00004,4,40,72.752,0,0,26,0,2,3,2,2,4,4,4,2,3,-0.28033,-0.28033,64.05,15.1,1.07,0.0427,0.00984,0.181
ARAUS_ARAUS_00004_S41,ARAUS_015176,ARAUS_00004,4,41,66.52,0,0,26,0,2,3,2,2,4,4,4,4,3,-0.133883,-0.426777,58.94,13.3,1.16,0.0315,0.013,0.0421
ARAUS_ARAUS_00004_S42,ARAUS_014090,ARAUS_00004,4,42,70.176,0,0,26,0,3,3,2,3,4,4,4,3,1,-0.176777,-0.28033,61.14,17.0,1.47,0.0264,0.0145,0.25
ARAUS_ARAUS_00004_S43,ARAUS_014066,ARAUS_00004,4,43,68.519,0,0,26,0,2,3,2,2,5,4,4,2,1,-0.383883,-0.28033,61.56,16.5,1.17,0.0312,0.0133,0.25
ARAUS_ARAUS_00004_S44,ARAUS_014512,ARAUS_00004,4,44,54.615,0,0,26,0,2,3,2,2,5,4,4,2,1,-0.383883,-0.28033,57.63,12.1,2.06,0.0168,0.0101,0.21
ARAUS_ARAUS_00004_S45,ARAUS_000004,ARAUS_00004,-1,45,50.224,0,0,26,0,3,3,4,2,3,2,2,2,5,0.073223,0.28033,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00005_S01,ARAUS_000005,ARAUS_00005,-1,1,52.293,0,1,21,0,3,4,5,4,3,2,2,2,3,0.0,0.603553,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00005_S02,ARAUS_019098,ARAUS_00005,5,2,59.272,0,1,21,0,3,3,2,2,3,3,4,3,3,0.073223,-0.28033,59.17,13.0,1.25,0.0281,0.0206,0.0742
ARAUS_ARAUS_00005_S03,ARAUS_017869,ARAUS_00005,5,3,40.791,0,1,21,0,2,2,3,2,2,3,4,3,3,0.0,-0.25,52.63,8.41,1.71,0.0209,0.0206,0.29
ARAUS_ARAUS_00005_S04,ARAUS_022185,ARAUS_00005,5,4,46.503,0,1,21,0,3,2,2,2,2,3,4,3,3,0.103553,-0.353553,65.35,17.6,1.28,0.0369,0.0181,0.322
ARAUS_ARAUS_00005_S05,ARAUS_017827,ARAUS_00005,5,5,49.744,0,1,21,0,3,2,2,2,3,3,4,3,3,0.0,-0.353553,53.71,8.37,1.14,0.025,0.0158,0.253
ARAUS_ARAUS_00005_S06,ARAUS_021975,ARAUS_00005,5,6,53.679,0,1,21,0,3,2,2,2,3,3,4,3,3,0.0,-0.353553,51.96,7.82,1.18,0.025,0.0154,0.136
ARAUS_ARAUS_00005_S07,ARAUS_021406,ARAUS_00005,5,7,51.279,0,1,21,0,2,3,3,4,4,3,2,2,1,-0.353553,0.25,62.07,15.0,1.57,0.0282,0.0195,0.149
ARAUS_ARAUS_00005_S08,ARAUS_021908,ARAUS_00005,5,8,45.543,0,1,21,0,3,3,2,2,2,2,4,3,3,0.25,-0.207107,56.66,11.0,1.65,0.0237,0.0137,0.0568
ARAUS_ARAUS_00005_S09,ARAUS_018664,ARAUS_00005,5,9,42.951,0,1,21,0,2,3,2,4,4,2,2,2,3,-0.28033,0.21967,57.93,11.6,1.14,0.0299,0.01,0.249
ARAUS_ARAUS_00005_S10,ARAUS_018436,ARAUS_00005,5,10,39.119,0,1,21,0,3,3,2,2,3,3,3,3,2,0.073223,-0.176777,52.35,8.34,1.57,0.0184,0.0109,0.0614
ARAUS_ARAUS_00005_S11,ARAUS_021379,ARAUS_00005,5,11,48.67,0,1,21,0,3,3,2,2,2,2,4,3,3,0.25,-0.207107,63.37,14.1,1.65,0.029,0.0317,0.241
ARAUS_ARAUS_00005_S12,ARAUS_018067,ARAUS_00005,5,12,63.559,0,1,21,0,2,1,1,2,2,4,5,3,3,-0.146447,-0.707107,57.01,12.6,1.34,0.0244,0.00751,0.0196
ARAUS_ARAUS_00005_S13,ARAUS_020203,ARAUS_00005,5,13,51.966,0,1,21,0,3,2,2,3,2,3,4,4,3,0.103553,-0.353553,62.57,16.7,1.22,0.036,0.00873,0.0754
ARAUS_ARAUS_00005_S14,ARAUS_017811,ARAUS_00005,5,14,52.439,0,1,21,0,3,2,2,2,2,3,4,3,3,0.103553,-0.353553,52.92,7.92,1.23,0.0247,0.0201,0.322
ARAUS_ARAUS_00005_S15,ARAUS_020056,ARAUS_00005,5,15,49.799,0,1,21,0,2,3,2,3,3,2,4,2,2,-0.103553,-0.06066,66.88,22.4,1.56,0.0312,0.0134,0.272
ARAUS_ARAUS_00005_S16,ARAUS_018648,ARAUS_00005,5,16,37.144,0,1,21,0,2,3,2,3,3,2,2,2,3,-0.103553,0.146447,61.38,16.2,1.53,0.0262,0.00846,0.196
ARAUS_ARAUS_00005_S17,ARAUS_021317,ARAUS_00005,5,17,52.543,0,1,21,0,2,3,2,3,4,2,3,2,2,-0.207107,0.042893,60.55,14.7,1.6,0.0266,0.0114,0.113
ARAUS_ARAUS_00005_S18,ARAUS_018980,ARAUS_00005,5,18,43.986,0,1,21,0,3,2,2,3,3,3,4,3,3,-0.073223,-0.28033,65.72,22.8,1.67,0.0295,0.0113,0.137
ARAUS_ARAUS_00005_S19,ARAUS_018640,ARAUS_00005,5,19,41.445,0,1,21,0,1,3,2,3,4,2,2,1,3,-0.383883,0.21967,58.3,11.8,1.17,0.0294,0.0218,0.291
ARAUS_ARAUS_00005_S20,ARAUS_018092,ARAUS_00005,5,20,46.678,0,1,21,0,3,2,2,3,3,4,4,3,3,-0.146447,-0.353553,58.29,13.1,1.28,0.026,0.0174,0.19
ARAUS_ARAUS_00005_S21,ARAUS_021824,ARAUS_00005,5,21,51.271,0,1,21,0,3,2,2,3,3,2,4,3,2,0.0,-0.207107,63.76,15.5,1.36,0.0299,0.0235,0.51
ARAUS_ARAUS_00005_S22,ARAUS_000005,ARAUS_00005,-1,22,33.135,1,1,21,0,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00005_S23,ARAUS_021579,ARAUS_00005,5,23,39.815,0,1,21,0,3,2,2,2,2,4,4,3,3,0.03033,-0.426777,57.47,10.1,1.32,0.0295,0.0506,0.101
ARAUS_ARAUS_00005_S24,ARAUS_021542,ARAUS_00005,5,24,34.511,0,1,21,0,3,2,2,2,2,4,4,3,3,0.03033,-0.426777,57.35,10.6,1.17,0.0287,0.00645,0.0888
ARAUS_ARAUS_00005_S25,ARAUS_020588,ARAUS_00005,5,25,42.223,0,1,21,0,3,4,3,3,3,2,2,2,4,0.073223,0.323223,70.76,25.1,1.31,0.0391,0.0222,0.236
ARAUS_ARAUS_00005_S26,ARAUS_019322,ARAUS_00005,5,26,51.168,0,1,21,0,3,1,1,1,2,4,4,3,3,0.03033,-0.676777,55.24,10.1,1.21,0.0234,0.00802,0.0789
ARAUS_ARAUS_00005_S27,ARAUS_018349,ARAUS_00005,5,27,59.248,0,1,21,0,3,2,3,3,3,3,3,3,3,-0.073223,-0.073223,54.28,7.46,1.45,0.0307,0.0188,0.165
ARAUS_ARAUS_00005_S28,ARAUS_021233,ARAUS_00005,5,28,50.494,0,1,21,0,2,3,3,4,3,2,2,2,3,-0.176777,0.323223,65.62,16.2,1.25,0.037,0.0317,0.234
ARAUS_ARAUS_00005_S29,ARAUS_021715,ARAUS_00005,5,29,46.992,0,1,21,0,2,3,3,4,3,2,4,2,2,-0.176777,0.116117,64.54,18.2,1.78,0.0279,0.015,0.137
ARAUS_ARAUS_00005_S30,ARAUS_019439,ARAUS_00005,5,30,58.095,0,1,21,0,3,2,2,2,2,3,4,3,1,0.103553,-0.353553,53.88,10.2,1.63,0.0198,0.0127,0.0926
ARAUS_ARAUS_00005_S31,ARAUS_018200,ARAUS_00005,5,31,52.678,0,1,21,0,3,4,4,3,3,2,2,2,4,0.073223,0.426777,64.23,16.6,1.29,0.0336,0.0573,0.285
ARAUS_ARAUS_00005_S32,ARAUS_018521,ARAUS_00005,5,32,56.92,0,1,21,0,3,3,2,3,3,2,2,2,3,0.0,0.146447,58.05,12.3,2.25,0.0155,0.0134,0.0982
ARAUS_ARAUS_00005_S33,ARAUS_021865,ARAUS_00005,5,33,47.679,0,1,21,0,3,3,2,3,3,3,4,2,3,-0.073223,-0.133883,54.11,9.6,1.44,0.0229,0.012,0.0739
ARAUS_ARAUS_00005_S34,ARAUS_019185,ARAUS_00005,5,34,44.568,0,1,21,0,2,3,2,3,3,2,2,2,2,-0.103553,0.146447,66.32,16.6,1.41,0.0375,0.089,0.177
ARAUS_ARAUS_00005_S35,ARAUS_021611,ARAUS_00005,5,35,45.583,0,1,21,0,2,2,2,3,3,2,4,2,1,-0.176777,-0.133883,59.61,12.2,1.31,0.0293,0.00754,0.0902
ARAUS_ARAUS_00005_S36,ARAUS_020050,ARAUS_00005,5,36,40.273,0,1,21,0,2,3,3,4,4,2,3,2,1,-0.28033,0.21967,68.6,23.1,1.32,0.0355,0.0137,0.27
ARAUS_ARAUS_00005_S37,ARAUS_017912,ARAUS_00005,5,37,42.597,0,1,21,0,3,2,2,2,2,3,4,3,3,0.103553,-0.353553,50.54,6.61,1.11,0.0265,0.0201,0.169
ARAUS_ARAUS_00005_S38,ARAUS_020383,ARAUS_00005,5,38,61.176,0,1,21,0,2,4,4,4,3,1,2,1,3,-0.103553,0.646447,69.41,22.9,1.25,0.0445,0.0735,0.548
ARAUS_ARAUS_00005_S39,ARAUS_018668,ARAUS_00005,5,39,44.695,0,1,21,0,2,3,3,4,4,2,3,2,4,-0.28033,0.21967,62.15,15.7,1.2,0.0315,0.00994,0.195
ARAUS_ARAUS_00005_S40,ARAUS_019311,ARAUS_00005,5,40,47.552,0,1,21,0,3,2,3,3,2,4,3,3,1,-0.042893,-0.146447,52.57,8.95,1.18,0.022,0.0094,0.106
ARAUS_ARAUS_00005_S41,ARAUS_018136,ARAUS_00005,5,41,54.598,0,1,21,0,3,2,2,3,2,4,4,3,4,-0.042893,-0.353553,57.09,12.5,1.35,0.0266,0.0084,0.0126
ARAUS_ARAUS_00005_S42,ARAUS_021820,ARAUS_00005,5,42,44.394,0,1,21,0,2,3,3,4,4,2,2,1,1,-0.353553,0.396447,64.46,17.1,1.34,0.0294,0.0182,0.418
ARAUS_ARAUS_00005_S43,ARAUS_021646,ARAUS_00005,5,43,35.797,0,1,21,0,3,2,1,2,2,4,5,3,3,0.03033,-0.633883,56.19,10.1,1.3,0.0261,0.00684,0.0966
ARAUS_ARAUS_00005_S44,ARAUS_019849,ARAUS_00005,5,44,57.624,0,1,21,0,3,3,2,3,2,3,4,3,4,0.103553,-0.207107,61.02,14.1,1.33,0.027,0.0207,0.198
ARAUS_ARAUS_00005_S45,ARAUS_000005,ARAUS_00005,-1,45,41.471,0,1,21,0,3,4,5,4,3,1,1,2,4,0.073223,0.78033,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00006_S01,ARAUS_000001,ARAUS_00006,-1,1,64.729,0,1,22,1,2,5,5,4,3,1,1,1,4,-0.03033,0.926777,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00006_S02,ARAUS_001527,ARAUS_00006,1,2,49.302,0,1,22,1,3,1,2,1,3,5,5,3,4,-0.146447,-0.75,64.0,17.8,1.7,0.0271,0.0156,0.128
ARAUS_ARAUS_00006_S03,ARAUS_000690,ARAUS_00006,1,3,43.024,0,1,22,1,1,1,1,3,5,5,4,1,4,-0.853553,-0.457107,63.2,17.9,1.19,0.0319,0.0113,0.261
ARAUS_ARAUS_00006_S04,ARAUS_001038,ARAUS_00006,1,4,53.779,0,1,22,1,4,3,2,1,1,4,4,5,4,0.53033,-0.573223,54.6,9.93,1.84,0.0169,0.0106,0.0185
ARAUS_ARAUS_00006_S05,ARAUS_004425,ARAUS_00006,1,5,49.361,0,1,22,1,3,3,4,2,2,3,3,4,4,0.25,-0.042893,65.45,8.61,1.05,0.0317,0.0856,0.245
ARAUS_ARAUS_00006_S06,ARAUS_000481,ARAUS_00006,1,6,49.459,0,1,22,1,3,2,3,1,1,4,3,4,4,0.28033,-0.366117,61.42,16.6,1.24,0.0321,0.0158,0.101
ARAUS_ARAUS_00006_S07,ARAUS_002273,ARAUS_00006,1,7,63.055,0,1,22,1,4,3,3,2,3,4,3,5,3,0.25,-0.292893,56.87,11.7,1.42,0.0328,0.00852,0.104
ARAUS_ARAUS_00006_S08,ARAUS_003957,ARAUS_00006,1,8,60.335,0,1,22,1,3,2,2,2,4,4,4,3,5,-0.176777,-0.426777,57.78,11.0,1.26,0.027,0.0197,0.353
ARAUS_ARAUS_00006_S09,ARAUS_002992,ARAUS_00006,1,9,61.412,0,1,22,1,1,2,4,2,5,2,2,1,4,-0.487437,0.28033,70.91,23.6,1.13,0.0422,0.0254,0.776
ARAUS_ARAUS_00006_S10,ARAUS_000785,ARAUS_00006,1,10,46.284,0,1,22,1,2,2,4,4,5,5,3,1,5,-0.75,0.103553,63.87,18.3,1.31,0.0323,0.0108,0.353
ARAUS_ARAUS_00006_S11,ARAUS_002769,ARAUS_00006,1,11,44.803,0,1,22,1,2,2,4,4,4,4,4,1,4,-0.573223,0.073223,69.76,24.3,1.35,0.0372,0.0137,0.0906
ARAUS_ARAUS_00006_S12,ARAUS_001083,ARAUS_00006,1,12,50.8,0,1,22,1,4,4,3,2,2,4,3,4,4,0.353553,-0.146447,54.98,10.9,1.25,0.0224,0.0137,0.116
ARAUS_ARAUS_00006_S13,ARAUS_002219,ARAUS_00006,1,13,44.095,0,1,22,1,4,4,2,2,2,4,4,4,4,0.353553,-0.353553,60.91,15.7,1.65,0.0249,0.00897,0.0657
ARAUS_ARAUS_00006_S14,ARAUS_004235,ARAUS_00006,1,14,38.288,0,1,22,1,4,4,3,1,1,4,4,5,4,0.603553,-0.396447,51.53,7.8,1.28,0.023,0.00719,0.183
ARAUS_ARAUS_00006_S15,ARAUS_003357,ARAUS_00006,1,15,40.103,0,1,22,1,2,3,4,4,4,5,2,1,4,-0.573223,0.28033,70.82,25.6,1.33,0.0403,0.0102,0.131
ARAUS_ARAUS_00006_S16,ARAUS_003599,ARAUS_00006,1,16,40.584,0,1,22,1,3,4,4,4,3,4,2,1,4,-0.21967,0.426777,66.51,19.5,1.24,0.0396,0.0253,0.215
ARAUS_ARAUS_00006_S17,ARAUS_003075,ARAUS_00006,1,17,38.89,0,1,22,1,4,4,3,2,1,4,4,5,5,0.53033,-0.323223,65.2,19.1,1.24,0.0346,0.0133,0.108
ARAUS_ARAUS_00006_S18,ARAUS_000593,ARAUS_00006,1,18,40.08,0,1,22,1,4,2,4,3,4,4,4,3,4,-0.146447,-0.146447,63.57,19.6,1.51,0.0301,0.0135,0.27
ARAUS_ARAUS_00006_S19,ARAUS_003187,ARAUS_00006,1,19,42.062,0,1,22,1,1,2,2,4,5,4,4,1,5,-0.78033,-0.133883,69.36,23.7,1.16,0.0438,0.0153,0.451
ARAUS_ARAUS_00006_S20,ARAUS_004164,ARAUS_00006,1,20,40.912,0,1,22,1,1,2,2,3,5,4,4,1,4,-0.707107,-0.207107,58.53,10.1,1.04,0.0283,0.0186,0.563
ARAUS_ARAUS_00006_S21,ARAUS_000001,ARAUS_00006,-1,21,37.168,1,1,22,1,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00006_S22,ARAUS_002864,ARAUS_00006,1,22,39.023,0,1,22,1,3,3,4,2,4,5,3,2,4,-0.25,-0.042893,66.66,21.8,1.37,0.0353,0.0121,0.0683
ARAUS_ARAUS_00006_S23,ARAUS_002091,ARAUS_00006,1,23,44.783,0,1,22,1,4,3,2,3,4,5,4,3,4,-0.146447,-0.353553,60.5,14.7,1.61,0.0254,0.00926,0.0433
ARAUS_ARAUS_00006_S24,ARAUS_002537,ARAUS_00006,1,24,37.32,0,1,22,1,3,4,4,4,5,2,2,1,4,-0.28033,0.573223,65.04,17.4,1.24,0.0375,0.0703,0.513
ARAUS_ARAUS_00006_S25,ARAUS_001962,ARAUS_00006,1,25,39.216,0,1,22,1,2,4,4,5,5,1,2,1,3,-0.383883,0.71967,69.09,22.0,1.37,0.0374,0.0471,0.805
ARAUS_ARAUS_00006_S26,ARAUS_002932,ARAUS_00006,1,26,39.888,0,1,22,1,4,3,2,2,1,5,4,5,4,0.383883,-0.573223,66.18,19.9,1.21,0.039,0.0172,0.0859
ARAUS_ARAUS_00006_S27,ARAUS_003932,ARAUS_00006,1,27,42.727,0,1,22,1,3,2,2,2,1,5,4,3,4,0.06066,-0.5,57.02,9.65,1.02,0.0287,0.0217,0.4
ARAUS_ARAUS_00006_S28,ARAUS_000920,ARAUS_00006,1,28,41.735,0,1,22,1,5,4,3,1,1,3,3,5,3,0.78033,-0.21967,57.62,11.9,1.63,0.0244,0.00836,0.0124
ARAUS_ARAUS_00006_S29,ARAUS_002658,ARAUS_00006,1,29,37.487,0,1,22,1,2,2,4,4,4,4,2,1,4,-0.573223,0.28033,66.22,18.7,1.18,0.0409,0.0214,0.359
ARAUS_ARAUS_00006_S30,ARAUS_001578,ARAUS_00006,1,30,40.831,0,1,22,1,3,3,4,2,4,3,3,1,4,-0.176777,0.176777,58.67,11.6,1.34,0.0231,0.0422,0.199
