clip_id,dataset_id,recording,audio_asset,licence_spdx,n_responses,n_sources,mean_annoyance,source_aircraft,source_bells,source_bird_tweet,source_bus,source_car,source_children,source_construction,source_dog_bark,source_footsteps,source_general_traffic,source_horn,source_laughter,source_motorcycle,source_music,source_non_identifiable,source_other,source_rail,source_rustling_leaves,source_screeching_brakes,source_shouting,source_siren,source_speech,source_ventilation,source_water
DeLTA_RP323_2,DeLTA,RP323_2.mp3,DeLTA_mp3_boost_8dB/RP323_2.mp3,CC-BY-4.0,4,2,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_tm230_2,DeLTA,tm230_2.mp3,DeLTA_mp3_boost_8dB/tm230_2.mp3,CC-BY-4.0,4,5,3.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
DeLTA_sr103_2,DeLTA,sr103_2.mp3,DeLTA_mp3_boost_8dB/sr103_2.mp3,CC-BY-4.0,4,4,3.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_ET424_2,DeLTA,ET424_2.mp3,DeLTA_mp3_boost_8dB/ET424_2.mp3,CC-BY-4.0,4,4,4.25,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_CT526_2,DeLTA,CT526_2.mp3,DeLTA_mp3_boost_8dB/CT526_2.mp3,CC-BY-4.0,4,4,3.75,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_ET109_2,DeLTA,ET109_2.mp3,DeLTA_mp3_boost_8dB/ET109_2.mp3,CC-BY-4.0,4,6,3.5,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
DeLTA_AM02_2,DeLTA,AM02_2.mp3,DeLTA_mp3_boost_8dB/AM02_2.mp3,CC-BY-4.0,4,5,4.25,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
DeLTA_ts206_2,DeLTA,ts206_2.mp3,DeLTA_mp3_boost_8dB/ts206_2.mp3,CC-BY-4.0,4,3,1.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_MG110_2,DeLTA,MG110_2.mp3,DeLTA_mp3_boost_8dB/MG110_2.mp3,CC-BY-4.0,5,3,3.6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_PL408_1,DeLTA,PL408_1.mp3,DeLTA_mp3_boost_8dB/PL408_1.mp3,CC-BY-4.0,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_PL108_2,DeLTA,PL108_2.mp3,DeLTA_mp3_boost_8dB/PL108_2.mp3,CC-BY-4.0,5,4,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
DeLTA_SC225_1,DeLTA,SC225_1.mp3,DeLTA_mp3_boost_8dB/SC225_1.mp3,CC-BY-4.0,5,4,4.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
DeLTA_tm113_2,DeLTA,tm113_2.mp3,DeLTA_mp3_boost_8dB/tm113_2.mp3,CC-BY-4.0,5,4,5.4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_CT413_2,DeLTA,CT413_2.mp3,DeLTA_mp3_boost_8dB/CT413_2.mp3,CC-BY-4.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_ET103_2,DeLTA,ET103_2.mp3,DeLTA_mp3_boost_8dB/ET103_2.mp3,CC-BY-4.0,5,2,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_MG313_2,DeLTA,MG313_2.mp3,DeLTA_mp3_boost_8dB/MG313_2.mp3,CC-BY-4.0,5,2,2.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Ts412_1,DeLTA,Ts412_1.mp3,DeLTA_mp3_boost_8dB/Ts412_1.mp3,CC-BY-4.0,5,4,3.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
DeLTA_RF306_1,DeLTA,RF306_1.mp3,DeLTA_mp3_boost_8dB/RF306_1.mp3,CC-BY-4.0,5,2,2.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR215_2,DeLTA,SR215_2.mp3,DeLTA_mp3_boost_8dB/SR215_2.mp3,CC-BY-4.0,4,2,6.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_MG307_2,DeLTA,MG307_2.mp3,DeLTA_mp3_boost_8dB/MG307_2.mp3,CC-BY-4.0,4,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_NP118_1,DeLTA,NP118_1.mp3,DeLTA_mp3_boost_8dB/NP118_1.mp3,CC-BY-4.0,4,3,3.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_MC521_1,DeLTA,MC521_1.mp3,DeLTA_mp3_boost_8dB/MC521_1.mp3,CC-BY-4.0,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ET412_2,DeLTA,ET412_2.mp3,DeLTA_mp3_boost_8dB/ET412_2.mp3,CC-BY-4.0,4,1,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_sc108_1,DeLTA,sc108_1.mp3,DeLTA_mp3_boost_8dB/sc108_1.mp3,CC-BY-4.0,4,4,4.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_SR224_1,DeLTA,SR224_1.mp3,DeLTA_mp3_boost_8dB/SR224_1.mp3,CC-BY-4.0,4,2,4.25,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rp230_1,DeLTA,Rp230_1.mp3,DeLTA_mp3_boost_8dB/Rp230_1.mp3,CC-BY-4.0,4,3,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_PL320_1,DeLTA,PL320_1.mp3,DeLTA_mp3_boost_8dB/PL320_1.mp3,CC-BY-4.0,4,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_MC520_1,DeLTA,MC520_1.mp3,DeLTA_mp3_boost_8dB/MC520_1.mp3,CC-BY-4.0,4,4,4.75,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_ET304_1,DeLTA,ET304_1.mp3,DeLTA_mp3_boost_8dB/ET304_1.mp3,CC-BY-4.0,4,4,5.25,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_TS509_1,DeLTA,TS509_1.mp3,DeLTA_mp3_boost_8dB/TS509_1.mp3,CC-BY-4.0,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_tm335_2,DeLTA,tm335_2.mp3,DeLTA_mp3_boost_8dB/tm335_2.mp3,CC-BY-4.0,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
DeLTA_MC529_2,DeLTA,MC529_2.mp3,DeLTA_mp3_boost_8dB/MC529_2.mp3,CC-BY-4.0,4,3,1.75,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rp123_2,DeLTA,Rp123_2.mp3,DeLTA_mp3_boost_8dB/Rp123_2.mp3,CC-BY-4.0,4,2,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_Pl219_2,DeLTA,Pl219_2.mp3,DeLTA_mp3_boost_8dB/Pl219_2.mp3,CC-BY-4.0,4,5,3.75,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ET103_1,DeLTA,ET103_1.mp3,DeLTA_mp3_boost_8dB/ET103_1.mp3,CC-BY-4.0,4,4,3.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_ts217_2,DeLTA,ts217_2.mp3,DeLTA_mp3_boost_8dB/ts217_2.mp3,CC-BY-4.0,4,4,2.25,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_TM409_1,DeLTA,TM409_1.mp3,DeLTA_mp3_boost_8dB/TM409_1.mp3,CC-BY-4.0,4,2,1.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rf129_2,DeLTA,Rf129_2.mp3,DeLTA_mp3_boost_8dB/Rf129_2.mp3,CC-BY-4.0,4,6,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
DeLTA_ET205_2,DeLTA,ET205_2.mp3,DeLTA_mp3_boost_8dB/ET205_2.mp3,CC-BY-4.0,4,4,3.75,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DeLTA_sr133_2,DeLTA,sr133_2.mp3,DeLTA_mp3_boost_8dB/sr133_2.mp3,CC-BY-4.0,4,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_tm306_1,DeLTA,tm306_1.mp3,DeLTA_mp3_boost_8dB/tm306_1.mp3,CC-BY-4.0,4,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_MC518_2,DeLTA,MC518_2.mp3,DeLTA_mp3_boost_8dB/MC518_2.mp3,CC-BY-4.0,4,3,2.75,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rf126_2,DeLTA,Rf126_2.mp3,DeLTA_mp3_boost_8dB/Rf126_2.mp3,CC-BY-4.0,4,4,2.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ML111_8,DeLTA,ML111_8.mp3,DeLTA_mp3_boost_8dB/ML111_8.mp3,CC-BY-4.0,4,4,3.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR246_2,DeLTA,SR246_2.mp3,DeLTA_mp3_boost_8dB/SR246_2.mp3,CC-BY-4.0,4,1,2.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_cv45_2,DeLTA,cv45_2.mp3,DeLTA_mp3_boost_8dB/cv45_2.mp3,CC-BY-4.0,4,4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_MG314_1,DeLTA,MG314_1.mp3,DeLTA_mp3_boost_8dB/MG314_1.mp3,CC-BY-4.0,4,4,2.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_RP325_1,DeLTA,RP325_1.mp3,DeLTA_mp3_boost_8dB/RP325_1.mp3,CC-BY-4.0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_ET406_2,DeLTA,ET406_2.mp3,DeLTA_mp3_boost_8dB/ET406_2.mp3,CC-BY-4.0,4,2,1.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_m22_2,DeLTA,m22_2.mp3,DeLTA_mp3_boost_8dB/m22_2.mp3,CC-BY-4.0,4,5,2.75,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
DeLTA_Mc329_2,DeLTA,Mc329_2.mp3,DeLTA_mp3_boost_8dB/Mc329_2.mp3,CC-BY-4.0,4,4,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
DeLTA_Rs218_1,DeLTA,Rs218_1.mp3,DeLTA_mp3_boost_8dB/Rs218_1.mp3,CC-BY-4.0,4,5,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
DeLTA_sr134_1,DeLTA,sr134_1.mp3,DeLTA_mp3_boost_8dB/sr134_1.mp3,CC-BY-4.0,4,3,2.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RS428_2,DeLTA,RS428_2.mp3,DeLTA_mp3_boost_8dB/RS428_2.mp3,CC-BY-4.0,4,3,1.75,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rp214_2,DeLTA,Rp214_2.mp3,DeLTA_mp3_boost_8dB/Rp214_2.mp3,CC-BY-4.0,4,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DeLTA_MG333_2,DeLTA,MG333_2.mp3,DeLTA_mp3_boost_8dB/MG333_2.mp3,CC-BY-4.0,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_sc135_2,DeLTA,sc135_2.mp3,DeLTA_mp3_boost_8dB/sc135_2.mp3,CC-BY-4.0,4,4,1.75,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Ts413_2,DeLTA,Ts413_2.mp3,DeLTA_mp3_boost_8dB/Ts413_2.mp3,CC-BY-4.0,4,3,2.75,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ET221_1,DeLTA,ET221_1.mp3,DeLTA_mp3_boost_8dB/ET221_1.mp3,CC-BY-4.0,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DeLTA_Mc401_2,DeLTA,Mc401_2.mp3,DeLTA_mp3_boost_8dB/Mc401_2.mp3,CC-BY-4.0,4,2,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_TS526_2,DeLTA,TS526_2.mp3,DeLTA_mp3_boost_8dB/TS526_2.mp3,CC-BY-4.0,4,3,2.75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DeLTA_RP335_1,DeLTA,RP335_1.mp3,DeLTA_mp3_boost_8dB/RP335_1.mp3,CC-BY-4.0,4,4,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
DeLTA_Pl218_1,DeLTA,Pl218_1.mp3,DeLTA_mp3_boost_8dB/Pl218_1.mp3,CC-BY-4.0,4,6,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
DeLTA_PL407_1,DeLTA,PL407_1.mp3,DeLTA_mp3_boost_8dB/PL407_1.mp3,CC-BY-4.0,4,2,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_bib8_2,DeLTA,bib8_2.mp3,DeLTA_mp3_boost_8dB/bib8_2.mp3,CC-BY-4.0,4,2,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_sc142_1,DeLTA,sc142_1.mp3,DeLTA_mp3_boost_8dB/sc142_1.mp3,CC-BY-4.0,4,3,3.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT104_2,DeLTA,CT104_2.mp3,DeLTA_mp3_boost_8dB/CT104_2.mp3,CC-BY-4.0,4,4,5.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_ET415_2,DeLTA,ET415_2.mp3,DeLTA_mp3_boost_8dB/ET415_2.mp3,CC-BY-4.0,4,1,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_tm103_1,DeLTA,tm103_1.mp3,DeLTA_mp3_boost_8dB/tm103_1.mp3,CC-BY-4.0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rf105_1,DeLTA,Rf105_1.mp3,DeLTA_mp3_boost_8dB/Rf105_1.mp3,CC-BY-4.0,5,2,4.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Mc118_2,DeLTA,Mc118_2.mp3,DeLTA_mp3_boost_8dB/Mc118_2.mp3,CC-BY-4.0,5,2,4.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_MC507_2,DeLTA,MC507_2.mp3,DeLTA_mp3_boost_8dB/MC507_2.mp3,CC-BY-4.0,5,1,2.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_sr123_2,DeLTA,sr123_2.mp3,DeLTA_mp3_boost_8dB/sr123_2.mp3,CC-BY-4.0,5,6,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
DeLTA_TM421_1,DeLTA,TM421_1.mp3,DeLTA_mp3_boost_8dB/TM421_1.mp3,CC-BY-4.0,5,2,2.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_ET203_2,DeLTA,ET203_2.mp3,DeLTA_mp3_boost_8dB/ET203_2.mp3,CC-BY-4.0,5,2,3.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_CT519_2,DeLTA,CT519_2.mp3,DeLTA_mp3_boost_8dB/CT519_2.mp3,CC-BY-4.0,5,1,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_SR216_1,DeLTA,SR216_1.mp3,DeLTA_mp3_boost_8dB/SR216_1.mp3,CC-BY-4.0,5,3,2.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_tm216_2,DeLTA,tm216_2.mp3,DeLTA_mp3_boost_8dB/tm216_2.mp3,CC-BY-4.0,5,4,3.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_tm106_1,DeLTA,tm106_1.mp3,DeLTA_mp3_boost_8dB/tm106_1.mp3,CC-BY-4.0,4,5,3.5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_SR214_1,DeLTA,SR214_1.mp3,DeLTA_mp3_boost_8dB/SR214_1.mp3,CC-BY-4.0,4,3,2.75,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DeLTA_CT305_3,DeLTA,CT305_3.mp3,DeLTA_mp3_boost_8dB/CT305_3.mp3,CC-BY-4.0,4,4,4.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DeLTA_PL439_2,DeLTA,PL439_2.mp3,DeLTA_mp3_boost_8dB/PL439_2.mp3,CC-BY-4.0,4,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_cv14_1,DeLTA,cv14_1.mp3,DeLTA_mp3_boost_8dB/cv14_1.mp3,CC-BY-4.0,4,4,2.75,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rp221_2,DeLTA,Rp221_2.mp3,DeLTA_mp3_boost_8dB/Rp221_2.mp3,CC-BY-4.0,4,3,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rs216_2,DeLTA,Rs216_2.mp3,DeLTA_mp3_boost_8dB/Rs216_2.mp3,CC-BY-4.0,4,2,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ET214_1,DeLTA,ET214_1.mp3,DeLTA_mp3_boost_8dB/ET214_1.mp3,CC-BY-4.0,4,2,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_SC227_2,DeLTA,SC227_2.mp3,DeLTA_mp3_boost_8dB/SC227_2.mp3,CC-BY-4.0,4,5,4.25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
DeLTA_SR233_1,DeLTA,SR233_1.mp3,DeLTA_mp3_boost_8dB/SR233_1.mp3,CC-BY-4.0,4,2,4.33333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Mc119_1,DeLTA,Mc119_1.mp3,DeLTA_mp3_boost_8dB/Mc119_1.mp3,CC-BY-4.0,4,3,5.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Mc413_2,DeLTA,Mc413_2.mp3,DeLTA_mp3_boost_8dB/Mc413_2.mp3,CC-BY-4.0,4,5,4.75,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_SR243_1,DeLTA,SR243_1.mp3,DeLTA_mp3_boost_8dB/SR243_1.mp3,CC-BY-4.0,4,3,5.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_MG209_1,DeLTA,MG209_1.mp3,DeLTA_mp3_boost_8dB/MG209_1.mp3,CC-BY-4.0,4,5,6.25,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DeLTA_tm207_1,DeLTA,tm207_1.mp3,DeLTA_mp3_boost_8dB/tm207_1.mp3,CC-BY-4.0,4,6,8.5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_Rs207_2,DeLTA,Rs207_2.mp3,DeLTA_mp3_boost_8dB/Rs207_2.mp3,CC-BY-4.0,4,3,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DeLTA_tm130_2,DeLTA,tm130_2.mp3,DeLTA_mp3_boost_8dB/tm130_2.mp3,CC-BY-4.0,4,4,4.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_Pl206_2,DeLTA,Pl206_2.mp3,DeLTA_mp3_boost_8dB/Pl206_2.mp3,CC-BY-4.0,4,5,5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rf208_1,DeLTA,Rf208_1.mp3,DeLTA_mp3_boost_8dB/Rf208_1.mp3,CC-BY-4.0,4,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_tm116_1,DeLTA,tm116_1.mp3,DeLTA_mp3_boost_8dB/tm116_1.mp3,CC-BY-4.0,4,5,5.75,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
DeLTA_sc125_2,DeLTA,sc125_2.mp3,DeLTA_mp3_boost_8dB/sc125_2.mp3,CC-BY-4.0,4,3,3.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_2cv33_2,DeLTA,2cv33_2.mp3,DeLTA_mp3_boost_8dB/2cv33_2.mp3,CC-BY-4.0,4,6,3.25,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
DeLTA_tm221_1,DeLTA,tm221_1.mp3,DeLTA_mp3_boost_8dB/tm221_1.mp3,CC-BY-4.0,4,6,3.75,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
DeLTA_Pl105_1,DeLTA,Pl105_1.mp3,DeLTA_mp3_boost_8dB/Pl105_1.mp3,CC-BY-4.0,4,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DeLTA_Rp207_2,DeLTA,Rp207_2.mp3,DeLTA_mp3_boost_8dB/Rp207_2.mp3,CC-BY-4.0,4,2,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_sc110_2,DeLTA,sc110_2.mp3,DeLTA_mp3_boost_8dB/sc110_2.mp3,CC-BY-4.0,4,6,3.5,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_MG323_2,DeLTA,MG323_2.mp3,DeLTA_mp3_boost_8dB/MG323_2.mp3,CC-BY-4.0,4,5,1.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DeLTA_cp7_2,DeLTA,cp7_2.mp3,DeLTA_mp3_boost_8dB/cp7_2.mp3,CC-BY-4.0,4,2,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_Pl119_2,DeLTA,Pl119_2.mp3,DeLTA_mp3_boost_8dB/Pl119_2.mp3,CC-BY-4.0,4,3,3.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rs226_2,DeLTA,Rs226_2.mp3,DeLTA_mp3_boost_8dB/Rs226_2.mp3,CC-BY-4.0,4,6,4.25,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
DeLTA_Rf127_1,DeLTA,Rf127_1.mp3,DeLTA_mp3_boost_8dB/Rf127_1.mp3,CC-BY-4.0,4,4,2.25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rp203_1,DeLTA,Rp203_1.mp3,DeLTA_mp3_boost_8dB/Rp203_1.mp3,CC-BY-4.0,4,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR221_1,DeLTA,SR221_1.mp3,DeLTA_mp3_boost_8dB/SR221_1.mp3,CC-BY-4.0,4,2,2.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_PL107_3,DeLTA,PL107_3.mp3,DeLTA_mp3_boost_8dB/PL107_3.mp3,CC-BY-4.0,4,4,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_2cv12_1,DeLTA,2cv12_1.mp3,DeLTA_mp3_boost_8dB/2cv12_1.mp3,CC-BY-4.0,4,3,3.25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
